time,temp,dwpt,rhum,prcp,wspd,wdir,pres
2022-06-29 03:00:00,9.733333333333333,4.033333333333333,68.33333333333333,0.0,4.333333333333333,305.3333333333333,1016.6999999999999
2022-06-29 04:00:00,8.9,3.9000000000000004,71.33333333333333,0.0,4.933333333333334,307.3333333333333,1016.4
2022-06-29 05:00:00,9.366666666666667,3.9,69.0,0.0,6.133333333333333,303.3333333333333,1016.1333333333333
2022-06-29 06:00:00,9.733333333333333,3.7000000000000006,66.33333333333333,0.0,8.066666666666666,293.3333333333333,1016.3666666666667
2022-06-29 07:00:00,9.9,3.5666666666666664,64.66666666666667,0.0,8.666666666666666,293.3333333333333,1015.5
2022-06-29 08:00:00,9.6,4.633333333333334,71.33333333333333,0.0,9.4,293.3333333333333,1015.3333333333334
2022-06-29 09:00:00,8.799999999999999,4.933333333333334,76.66666666666667,0.0,8.666666666666666,310.0,1014.5666666666666
2022-06-29 10:00:00,8.466666666666667,5.133333333333334,79.66666666666667,0.0,9.866666666666667,303.3333333333333,1014.9
2022-06-29 11:00:00,8.700000000000001,4.8999999999999995,77.0,0.0,9.266666666666667,310.0,1015.7666666666668
2022-06-29 12:00:00,9.0,4.8,75.0,0.0,11.799999999999999,303.3333333333333,1015.8666666666667
2022-06-29 13:00:00,11.466666666666667,5.5,66.66666666666667,0.0,14.800000000000002,303.3333333333333,1016.0
2022-06-29 14:00:00,13.333333333333334,5.966666666666666,61.0,0.0,15.5,303.3333333333333,1015.8666666666667
2022-06-29 15:00:00,15.9,5.666666666666667,50.666666666666664,0.0,16.099999999999998,310.0,1015.1
2022-06-29 16:00:00,17.333333333333332,5.033333333333333,44.333333333333336,0.0,16.8,303.3333333333333,1014.0333333333333
2022-06-29 17:00:00,18.566666666666666,4.166666666666667,38.666666666666664,0.0,22.2,303.3333333333333,1012.8333333333334
2022-06-29 18:00:00,18.599999999999998,4.3999999999999995,40.0,0.0,22.8,326.6666666666667,1011.9333333333334
2022-06-29 19:00:00,18.866666666666667,4.7,40.0,0.0,22.2,326.6666666666667,1011.1333333333333
2022-06-29 20:00:00,17.866666666666664,3.966666666666667,41.0,0.0,20.400000000000002,310.0,1011.1666666666666
2022-06-29 21:00:00,16.900000000000002,4.3999999999999995,44.333333333333336,0.0,17.900000000000002,326.6666666666667,1010.8666666666667
2022-06-29 22:00:00,15.799999999999999,5.533333333333334,51.666666666666664,0.0,10.6,326.6666666666667,1011.2333333333332
2022-06-29 23:00:00,15.1,5.666666666666667,54.0,0.0,11.200000000000001,333.3333333333333,1011.8000000000001
2022-06-30 00:00:00,14.299999999999999,6.433333333333334,59.666666666666664,0.0,9.266666666666666,320.0,1012.8666666666667
2022-06-30 01:00:00,14.166666666666666,5.8999999999999995,57.666666666666664,0.0,10.466666666666667,320.0,1013.6333333333333
2022-06-30 02:00:00,13.200000000000001,6.0,61.666666666666664,0.0,13.0,320.0,1014.3666666666667
2022-06-30 03:00:00,11.833333333333334,5.8,66.66666666666667,0.0,8.066666666666666,273.3333333333333,1015.3333333333334
2022-06-30 04:00:00,11.833333333333334,5.566666666666666,65.66666666666667,0.0,4.333333333333333,180.0,1015.8333333333334
2022-06-30 05:00:00,11.200000000000001,5.666666666666667,69.0,0.0,3.0,290.0,1015.9
2022-06-30 06:00:00,11.466666666666667,5.3999999999999995,66.66666666666667,0.0,4.933333333333334,196.66666666666666,1016.3333333333334
2022-06-30 07:00:00,11.533333333333333,5.8999999999999995,68.66666666666667,0.0,3.6,113.33333333333333,1015.5
2022-06-30 08:00:00,11.1,6.1000000000000005,71.66666666666667,0.0,6.133333333333333,320.0,1015.3333333333334
2022-06-30 09:00:00,9.733333333333333,5.433333333333334,74.66666666666667,0.0,6.866666666666667,250.0,1016.4333333333334
2022-06-30 10:00:00,9.833333333333334,4.666666666666667,71.0,0.0,6.266666666666667,243.33333333333334,1017.2666666666668
2022-06-30 11:00:00,9.433333333333334,4.8999999999999995,73.66666666666667,0.0,4.2,220.0,1018.0333333333333
2022-06-30 12:00:00,9.6,5.033333333333333,73.66666666666667,0.0,4.8,216.66666666666666,1018.9
2022-06-30 13:00:00,11.799999999999999,5.466666666666666,65.33333333333333,0.0,6.133333333333334,186.66666666666666,1019.4333333333334
2022-06-30 14:00:00,13.733333333333334,6.166666666666667,60.333333333333336,0.0,4.8,160.0,1020.0666666666666
2022-06-30 15:00:00,15.133333333333333,5.5,53.0,0.0,6.266666666666666,50.0,1019.7666666666668
2022-06-30 16:00:00,16.099999999999998,3.733333333333333,45.666666666666664,0.0,9.4,133.33333333333334,1019.7333333333332
2022-06-30 17:00:00,16.133333333333336,2.433333333333333,43.333333333333336,0.0,11.200000000000001,143.33333333333334,1019.2333333333332
2022-06-30 18:00:00,16.03333333333333,1.9333333333333333,42.666666666666664,0.0,8.200000000000001,130.0,1018.5666666666666
2022-06-30 19:00:00,16.266666666666666,3.1999999999999997,45.666666666666664,0.0,8.200000000000001,256.6666666666667,1018.2666666666668
2022-06-30 20:00:00,15.133333333333335,4.866666666666666,53.0,0.0,7.333333333333333,203.33333333333334,1018.1333333333333
2022-06-30 21:00:00,13.433333333333332,4.633333333333334,56.666666666666664,0.0,6.133333333333333,207.66666666666666,1018.2666666666668
2022-06-30 22:00:00,11.700000000000001,4.733333333333333,62.666666666666664,0.0,4.933333333333334,83.33333333333333,1018.6
2022-06-30 23:00:00,10.633333333333333,6.366666666666667,75.33333333333333,0.0,9.266666666666667,83.33333333333333,1019.1333333333333
2022-07-01 00:00:00,10.566666666666666,7.866666666666667,83.66666666666667,0.0,9.866666666666667,76.66666666666667,1019.0666666666666
2022-07-01 01:00:00,10.0,7.766666666666667,86.0,0.0,8.066666666666666,76.66666666666667,1018.7333333333332
2022-07-01 02:00:00,9.733333333333333,7.033333333333334,83.33333333333333,0.0,10.0,76.66666666666667,1018.3000000000001
2022-07-01 03:00:00,9.9,6.666666666666667,80.33333333333333,0.0,11.066666666666668,76.66666666666667,1017.1999999999999
2022-07-01 04:00:00,9.433333333333334,6.333333333333333,81.33333333333333,0.0,11.666666666666666,63.333333333333336,1016.6
2022-07-01 05:00:00,9.166666666666666,6.1000000000000005,81.33333333333333,0.0,12.366666666666667,63.333333333333336,1016.3000000000001
2022-07-01 06:00:00,9.4,4.7,73.0,0.0,12.4,153.33333333333334,1015.8666666666667
2022-07-01 07:00:00,9.4,4.633333333333334,72.66666666666667,0.0,14.299999999999999,143.33333333333334,1015.3000000000001
2022-07-01 08:00:00,8.966666666666667,4.933333333333334,76.0,0.0,15.4,150.0,1014.3000000000001
2022-07-01 09:00:00,9.700000000000001,4.633333333333334,70.66666666666667,0.0,18.5,143.33333333333334,1013.8333333333334
2022-07-01 10:00:00,9.466666666666667,4.066666666666666,69.0,0.0,16.0,143.33333333333334,1013.5
2022-07-01 11:00:00,9.466666666666667,4.266666666666667,70.0,0.0,26.633333333333336,150.0,1012.8000000000001
2022-07-01 12:00:00,10.166666666666666,3.6,63.666666666666664,0.0,27.233333333333334,153.33333333333334,1012.8000000000001
2022-07-01 13:00:00,11.266666666666666,2.6999999999999997,55.666666666666664,0.0,25.333333333333332,143.33333333333334,1011.9
2022-07-01 14:00:00,12.166666666666666,3.6999999999999997,56.333333333333336,0.0,26.633333333333336,143.33333333333334,1011.0666666666666
2022-07-01 15:00:00,11.966666666666667,5.233333333333333,63.666666666666664,0.0,26.53333333333333,143.33333333333334,1010.2666666666668
2022-07-01 16:00:00,11.866666666666667,6.3999999999999995,69.33333333333333,0.0,22.833333333333332,143.33333333333334,1009.0
2022-07-01 17:00:00,12.266666666666666,7.133333333333333,71.0,0.06666666666666667,16.099999999999998,133.33333333333334,1008.3666666666667
2022-07-01 18:00:00,12.5,7.933333333333334,73.66666666666667,0.03333333333333333,14.9,143.33333333333334,1007.2333333333332
2022-07-01 19:00:00,12.166666666666666,8.866666666666665,80.33333333333333,0.6666666666666666,10.6,243.33333333333334,1006.5333333333333
2022-07-01 20:00:00,11.633333333333333,9.6,87.33333333333333,2.3666666666666667,7.466666666666666,153.33333333333334,1006.6333333333333
2022-07-01 21:00:00,11.366666666666667,9.633333333333333,89.33333333333333,3.3333333333333335,8.666666666666666,166.66666666666666,1006.7666666666668
2022-07-01 22:00:00,10.9,9.866666666666667,93.33333333333333,1.1,9.266666666666666,76.66666666666667,1006.1999999999999
2022-07-01 23:00:00,11.1,9.700000000000001,91.0,0.39999999999999997,8.066666666666666,90.0,1006.3333333333334
2022-07-02 00:00:00,11.366666666666667,10.066666666666666,91.66666666666667,0.20000000000000004,6.866666666666667,143.33333333333334,1007.4
2022-07-02 01:00:00,11.4,10.033333333333333,91.33333333333333,0.0,7.599999999999999,340.0,1008.2333333333332
2022-07-02 02:00:00,11.133333333333333,9.766666666666667,91.33333333333333,0.0,5.400000000000001,220.0,1008.5333333333333
2022-07-02 03:00:00,10.266666666666667,9.4,94.33333333333333,0.0,8.200000000000001,286.6666666666667,1008.4666666666667
2022-07-02 04:00:00,10.566666666666668,9.566666666666666,93.66666666666667,0.0,6.133333333333333,256.6666666666667,1009.3000000000001
2022-07-02 05:00:00,9.6,8.6,93.66666666666667,0.0,8.066666666666666,250.0,1009.5666666666666
2022-07-02 06:00:00,9.533333333333333,8.733333333333334,94.66666666666667,0.0,9.266666666666667,270.0,1009.9333333333334
2022-07-02 07:00:00,9.4,8.533333333333333,94.33333333333333,0.0,9.4,256.6666666666667,1010.1
2022-07-02 08:00:00,8.866666666666667,8.0,94.33333333333333,0.0,10.6,250.0,1010.3666666666667
2022-07-02 09:00:00,8.5,5.866666666666667,84.0,0.0,11.200000000000001,233.33333333333334,1010.9
2022-07-02 10:00:00,7.766666666666667,4.933333333333334,82.66666666666667,0.0,9.4,233.33333333333334,1011.9666666666667
2022-07-02 11:00:00,7.266666666666667,3.8000000000000003,79.0,0.0,11.200000000000001,226.66666666666666,1013.0
2022-07-02 12:00:00,7.533333333333334,3.233333333333333,74.66666666666667,0.0,10.0,206.66666666666666,1014.1
2022-07-02 13:00:00,8.666666666666666,3.3333333333333335,69.33333333333333,0.0,10.466666666666667,203.33333333333334,1015.4333333333334
2022-07-02 14:00:00,9.866666666666667,3.6666666666666665,65.33333333333333,0.0,10.466666666666667,203.33333333333334,1016.2666666666668
2022-07-02 15:00:00,11.433333333333332,3.766666666666667,59.333333333333336,0.0,13.0,190.0,1016.6333333333333
2022-07-02 16:00:00,12.566666666666668,2.8666666666666667,51.666666666666664,0.0,10.0,203.33333333333334,1016.4666666666667
2022-07-02 17:00:00,13.233333333333334,2.8333333333333335,49.333333333333336,0.0,8.666666666666666,220.0,1016.4
2022-07-02 18:00:00,13.533333333333331,2.1999999999999997,46.333333333333336,0.0,8.666666666666666,243.33333333333334,1016.2333333333332
2022-07-02 19:00:00,13.633333333333333,2.0,45.333333333333336,0.0,10.0,220.0,1016.7666666666668
2022-07-02 20:00:00,12.933333333333332,1.6666666666666667,46.333333333333336,0.0,8.066666666666666,236.66666666666666,1017.3000000000001
2022-07-02 21:00:00,11.266666666666666,1.2666666666666666,50.333333333333336,0.0,5.533333333333334,226.66666666666666,1017.9333333333334
2022-07-02 22:00:00,10.0,1.8666666666666665,57.666666666666664,0.0,4.8,223.33333333333334,1018.4666666666667
2022-07-02 23:00:00,8.6,1.7333333333333332,62.666666666666664,0.0,2.4,166.66666666666666,1019.2333333333332
2022-07-03 00:00:00,7.766666666666667,1.5333333333333332,65.33333333333333,0.0,2.4,196.66666666666666,1019.7666666666668
2022-07-03 01:00:00,6.066666666666666,1.3333333333333333,72.66666666666667,0.0,1.2,76.66666666666667,1019.7999999999998
2022-07-03 02:00:00,5.733333333333333,1.5999999999999999,75.66666666666667,0.0,0.0,0.0,1019.9666666666667
2022-07-03 03:00:00,4.6000000000000005,1.4333333333333336,80.33333333333333,0.0,2.4,196.66666666666666,1020.5666666666666
2022-07-03 04:00:00,4.133333333333334,1.1333333333333333,81.33333333333333,0.0,1.8,150.0,1020.9333333333334
2022-07-03 05:00:00,3.3666666666666667,1.2,86.0,0.0,0.6,90.0,1021.3666666666667
2022-07-03 06:00:00,3.066666666666667,0.9666666666666667,86.33333333333333,0.0,0.6,83.33333333333333,1021.5
2022-07-03 07:00:00,2.9666666666666663,1.2333333333333334,88.33333333333333,0.0,1.2,66.66666666666667,1021.5333333333333
2022-07-03 08:00:00,3.1,1.3333333333333333,88.33333333333333,0.0,1.2,16.666666666666668,1021.9
2022-07-03 09:00:00,3.5666666666666664,2.233333333333333,91.0,0.0,2.4,126.66666666666667,1021.8666666666667
2022-07-03 10:00:00,2.8000000000000003,1.9333333333333333,94.0,0.0,0.0,0.0,1021.9
2022-07-03 11:00:00,2.1333333333333333,1.3666666666666665,94.66666666666667,0.0,1.8,114.0,1022.1999999999999
2022-07-03 12:00:00,3.766666666666667,2.6,92.33333333333333,0.0,3.6,219.0,1022.6333333333333
2022-07-03 13:00:00,7.599999999999999,5.033333333333333,84.33333333333333,0.0,6.866666666666667,226.66666666666666,1023.3333333333334
